question_bank_code,question_code,question_type_code,stem,options_json,answer_text,analysis_text
teacher_certificate_bank,teacher_certificate_bank_q006,single_choice,下列哪种做法最能体现“因材施教”？,"[{""key"": ""A"", ""text"": ""所有学生统一作业、统一标准""}, {""key"": ""B"", ""text"": ""根据学生基础分层布置任务""}, {""key"": ""C"", ""text"": ""只关注成绩好的学生""}, {""key"": ""D"", ""text"": ""减少课堂练习，避免学生出错""}]",B,因材施教强调根据学生差异提供不同支持和任务难度，而不是“一刀切”。
teacher_certificate_bank,teacher_certificate_bank_q007,single_choice,教学设计中，课堂导入环节的主要作用是：,"[{""key"": ""A"", ""text"": ""直接完成知识讲解""}, {""key"": ""B"", ""text"": ""激发兴趣并建立学习期待""}, {""key"": ""C"", ""text"": ""替代整节课的练习""}, {""key"": ""D"", ""text"": ""只用于检查作业""}]",B,导入的核心是“引起注意、激发兴趣、链接旧知”，为后续教学创造条件。
teacher_certificate_bank,teacher_certificate_bank_q008,single_choice,“教育即生活”“学校即社会”体现了哪位教育家的观点？,"[{""key"": ""A"", ""text"": ""杜威""}, {""key"": ""B"", ""text"": ""赫尔巴特""}, {""key"": ""C"", ""text"": ""凯洛夫""}, {""key"": ""D"", ""text"": ""布鲁纳""}]",A,这两句话是杜威实用主义教育思想的典型表达，强调教育与真实生活经验的联系。
teacher_certificate_bank,teacher_certificate_bank_q009,multiple_choice,下列哪些做法有助于提高课堂提问的有效性？,"[{""key"": ""A"", ""text"": ""问题由浅入深，体现梯度""}, {""key"": ""B"", ""text"": ""提问后给予适当等待时间""}, {""key"": ""C"", ""text"": ""只提问少数固定学生""}, {""key"": ""D"", ""text"": ""对学生回答及时追问与反馈""}]","A,B,D",有效提问要有层次、给思考时间，并通过追问和反馈把学生思维继续推进。
teacher_certificate_bank,teacher_certificate_bank_q010,multiple_choice,关于班级管理，哪些说法正确？,"[{""key"": ""A"", ""text"": ""班规应兼顾民主参与与可执行性""}, {""key"": ""B"", ""text"": ""班级舆论对学生行为有调节作用""}, {""key"": ""C"", ""text"": ""班主任只需关注成绩，不必关注氛围""}, {""key"": ""D"", ""text"": ""良好的班集体能促进学生社会化""}]","A,B,D",班级管理不仅是制度管理，也包括氛围和文化建设；班集体对学生成长有重要影响。
teacher_certificate_bank,teacher_certificate_bank_q011,multiple_choice,下列哪些属于《中华人民共和国教师法》强调的教师义务？,"[{""key"": ""A"", ""text"": ""遵守宪法、法律和职业道德""}, {""key"": ""B"", ""text"": ""贯彻国家教育方针""}, {""key"": ""C"", ""text"": ""体罚学生以强化纪律""}, {""key"": ""D"", ""text"": ""关心、爱护全体学生""}]","A,B,D",教师义务强调依法执教、爱岗敬业与关爱学生，体罚学生明显不符合法律与师德要求。
teacher_certificate_bank,teacher_certificate_bank_q012,multiple_choice,在学习动机培养中，哪些做法较为恰当？,"[{""key"": ""A"", ""text"": ""帮助学生看到学习内容与现实生活的联系""}, {""key"": ""B"", ""text"": ""设置适度挑战并提供可达成的目标""}, {""key"": ""C"", ""text"": ""频繁公开比较分数，制造压力""}, {""key"": ""D"", ""text"": ""及时肯定进步并给予具体反馈""}]","A,B,D",动机培养更依赖意义建构、适度挑战和正向反馈，而不是单纯施压。
teacher_certificate_bank,teacher_certificate_bank_q013,true_false,教学中只要学生考试成绩提高，就说明教学目标已经完全实现。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,教学目标不仅包括知识和技能，还包括过程、方法、情感态度与价值观等维度。
teacher_certificate_bank,teacher_certificate_bank_q014,true_false,教育评价应当坚持发展性原则，既看结果也看过程。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,发展性评价强调促进学生成长，结果和过程都应纳入判断。
teacher_certificate_bank,teacher_certificate_bank_q015,short_answer,简述课堂上处理学生插话的基本原则。,,先保持课堂秩序，再通过简短提醒或约定规则让学生回到发言流程；若插话涉及真实学习需求，可在合适时机回应，但要避免当众压制学生表达积极性。,这类题目强调秩序管理与学生主体性的平衡。
teacher_certificate_bank,teacher_certificate_bank_q016,short_answer,什么是“先行组织者”？它在教学中的作用是什么？,,先行组织者是教师在新知识学习前提供的、比新内容更一般化、更概括性的引导材料。它的作用是帮助学生建立新旧知识联系，降低理解难度，促进意义接受学习。,这是奥苏贝尔有意义学习理论中的高频概念。
teacher_certificate_bank,teacher_certificate_bank_q017,short_answer,简述班主任开展家校沟通时应注意的两点。,,一是态度要平等、尊重、具体，避免简单告状或指责；二是沟通要围绕学生成长目标，形成一致的教育建议，并注意保护学生隐私和自尊。,家校沟通不是“汇报问题”，而是共同促进学生发展的协作过程。
teacher_certificate_bank,teacher_certificate_bank_q018,short_answer,简述“因材施教”在教学设计中的体现方式。,,可以通过分层目标、分层作业、差异化指导、弹性评价等方式体现；对基础薄弱学生给予支架，对能力较强学生提供拓展任务，以满足不同学生的发展需要。,答题时最好把理念落到具体课堂策略上。
teacher_certificate_bank,teacher_certificate_bank_q019,short_answer,简述“教育公平”的基本内涵。,,教育公平不等于绝对平均，而是要求每个学生都能获得基本且有质量的受教育机会，并根据需要提供差异化支持，尽可能减少因出身、地域和家庭条件造成的不利影响。,教师资格证常从政策与伦理两个角度考查教育公平。
teacher_certificate_bank,teacher_certificate_bank_q020,short_answer,教师在课堂反馈中为什么要避免只说“很好”“不错”？,,因为这种反馈过于笼统，不能帮助学生明确哪里做得好、哪里还需改进。更有效的反馈应具体指出优点、问题和改进方向，才能真正促进学习。,具体、可操作的反馈比笼统表扬更能推动学习进步。
teacher_certificate_bank,teacher_certificate_bank_q021,case_study,某初中班级中，一名学生连续两周作业拖延，课堂上也不愿回答问题。班主任在与其谈话后发现，他担心自己基础差、回答错误会被同学笑话。请结合教育心理学知识，说明班主任可以采取的两类支持措施，并简要说明理由。,,可从情感支持和学业支持两方面入手。情感支持上，班主任应建立安全、接纳的班级氛围，减少羞辱性评价，增强学生自我效能感；学业支持上，可为其设置分层任务、提供示范和过程性反馈，让他在可完成的小目标中逐步获得成功体验。,核心是降低失败焦虑并重建成功经验，让学生愿意参与、敢于尝试。
teacher_certificate_bank,teacher_certificate_bank_q022,case_study,语文课堂上，教师在讲解古诗时发现学生注意力下降，便临时增加了一个“找意象、说画面”的互动活动，学生参与度明显提升。请分析该教师做法体现了哪些教学原则或策略。,,该做法体现了启发性原则、直观性与活动性相结合的策略，也体现了根据课堂反馈灵活调整教学过程的能力。通过任务化互动把抽象诗意转化为可观察、可表达的内容，能重新激活学生注意并促进理解。,这是典型的课堂生成性调整，关键在于把学习任务做成可参与的活动。
teacher_certificate_bank,teacher_certificate_bank_q023,case_study,一位学生在考试失利后对老师说：“我反正学不好，努力也没用。”如果你是任课教师，你会如何运用归因训练帮助他？,,可以引导学生把失败归因到可改变、可控制的因素上，如复习方法、时间安排和练习量，而不是把结果归因于能力固定不变。教师还应帮助他制定短期可达成的改进计划，并通过阶段性反馈让他重新建立“努力会带来进步”的体验。,归因训练的重点是把消极的稳定归因，转向更具可控性的努力与策略归因。
teacher_certificate_bank,teacher_certificate_bank_q024,case_study,某班在合作学习中出现了“少数人发言、多数人搭便车”的现象。请从课堂组织与评价两个角度提出改进建议。,,课堂组织上，可以明确分工、设定组内角色并增加随机汇报机制，保证每个成员都有参与责任；评价上，应把小组成绩与个人表现结合起来，增加过程性评价和同伴互评，避免只按最终结果给分。,合作学习的关键不是把人分成组，而是通过结构化任务和评价机制保证真实合作。
middle_high_school_math_bank,middle_high_school_math_bank_q001,single_choice,已知 3(2x-1)=15，则 x 等于多少？,"[{""key"": ""A"", ""text"": ""2""}, {""key"": ""B"", ""text"": ""3""}, {""key"": ""C"", ""text"": ""4""}, {""key"": ""D"", ""text"": ""5""}]",B,先去括号得 6x-3=15，再移项得 6x=18，所以 x=3。
middle_high_school_math_bank,middle_high_school_math_bank_q002,single_choice,方程 x^2-5x+6=0 的一个解是：,"[{""key"": ""A"", ""text"": ""1""}, {""key"": ""B"", ""text"": ""2""}, {""key"": ""C"", ""text"": ""4""}, {""key"": ""D"", ""text"": ""6""}]",B,因式分解得 (x-2)(x-3)=0，所以解为 2 和 3。
middle_high_school_math_bank,middle_high_school_math_bank_q003,single_choice,直角三角形两条直角边分别是 6 和 8，斜边长是：,"[{""key"": ""A"", ""text"": ""9""}, {""key"": ""B"", ""text"": ""10""}, {""key"": ""C"", ""text"": ""11""}, {""key"": ""D"", ""text"": ""12""}]",B,由勾股定理，斜边平方为 6^2+8^2=100，所以斜边是 10。
middle_high_school_math_bank,middle_high_school_math_bank_q004,single_choice,一次函数 y=2x+1 中，当 x=3 时，y 等于：,"[{""key"": ""A"", ""text"": ""5""}, {""key"": ""B"", ""text"": ""6""}, {""key"": ""C"", ""text"": ""7""}, {""key"": ""D"", ""text"": ""8""}]",C,把 x=3 代入 y=2x+1，得到 y=2×3+1=7。
middle_high_school_math_bank,middle_high_school_math_bank_q005,single_choice,一个袋子里有 3 个红球、2 个蓝球，随机摸出 1 个球，摸到红球的概率是：,"[{""key"": ""A"", ""text"": ""1/5""}, {""key"": ""B"", ""text"": ""2/5""}, {""key"": ""C"", ""text"": ""3/5""}, {""key"": ""D"", ""text"": ""4/5""}]",C,共有 5 个球，红球 3 个，所以概率是 3/5。
middle_high_school_math_bank,middle_high_school_math_bank_q006,single_choice,半径为 3 的圆的面积是：,"[{""key"": ""A"", ""text"": ""3π""}, {""key"": ""B"", ""text"": ""6π""}, {""key"": ""C"", ""text"": ""9π""}, {""key"": ""D"", ""text"": ""12π""}]",C,圆面积公式是 S=πr^2，代入 r=3 得 S=9π。
middle_high_school_math_bank,middle_high_school_math_bank_q007,single_choice,数据 4、6、7、9、10 的中位数是：,"[{""key"": ""A"", ""text"": ""6""}, {""key"": ""B"", ""text"": ""7""}, {""key"": ""C"", ""text"": ""8""}, {""key"": ""D"", ""text"": ""9""}]",B,5 个数据按从小到大排列后，正中间的数是 7。
middle_high_school_math_bank,middle_high_school_math_bank_q008,single_choice,直线 y=-2x+5 与 y 轴的交点坐标是：,"[{""key"": ""A"", ""text"": ""(0, 5)""}, {""key"": ""B"", ""text"": ""(5, 0)""}, {""key"": ""C"", ""text"": ""(0, -5)""}, {""key"": ""D"", ""text"": ""(-2, 5)""}]",A,"与 y 轴交点时 x=0，代入得 y=5，所以交点是 (0,5)。"
middle_high_school_math_bank,middle_high_school_math_bank_q009,multiple_choice,下列数中，属于无理数的有：,"[{""key"": ""A"", ""text"": ""√2""}, {""key"": ""B"", ""text"": ""0.333...""}, {""key"": ""C"", ""text"": ""π""}, {""key"": ""D"", ""text"": ""-5""}]","A,C",√2 和 π 不能写成有限小数或循环小数，属于无理数。
middle_high_school_math_bank,middle_high_school_math_bank_q010,multiple_choice,关于一元二次方程 ax^2+bx+c=0(a≠0)，下列说法正确的是：,"[{""key"": ""A"", ""text"": ""它一定有两个实数根""}, {""key"": ""B"", ""text"": ""判别式 b^2-4ac 可能为负""}, {""key"": ""C"", ""text"": ""当 b^2-4ac>0 时，方程有两个不相等的实数根""}, {""key"": ""D"", ""text"": ""若 c=0，则 x=0 一定是它的一个根""}]","B,C,D",判别式可能小于 0；当判别式大于 0 时有两个不相等实根；若 c=0，方程可写成 x(ax+b)=0，x=0 是根。
middle_high_school_math_bank,middle_high_school_math_bank_q011,multiple_choice,下列条件中，能判定两个三角形相似的有：,"[{""key"": ""A"", ""text"": ""两角对应相等""}, {""key"": ""B"", ""text"": ""三边对应成比例""}, {""key"": ""C"", ""text"": ""两边对应成比例且夹角相等""}, {""key"": ""D"", ""text"": ""一组对应边相等""}]","A,B,C",三角形相似的常用判定是 AA、SSS 比例和 SAS 夹角相等。仅有一组对应边相等不足以判定相似。
middle_high_school_math_bank,middle_high_school_math_bank_q012,multiple_choice,关于等差数列，下列说法正确的是：,"[{""key"": ""A"", ""text"": ""相邻两项的差是常数""}, {""key"": ""B"", ""text"": ""公差大于 0 时，数列一定递增""}, {""key"": ""C"", ""text"": ""公差等于 0 时，数列是常数列""}, {""key"": ""D"", ""text"": ""前 n 项和可用 S_n=n(a_1+a_n)/2 计算""}]","A,B,C,D",等差数列的定义就是公差固定；公差为正时递增，为 0 时是常数列；前 n 项和公式也成立。
